"Corpus","Filename","Utterance number","Clause number","Location of clause start","Location of clause end","Speaker","Clause","Matrix (verb) language","Linguality of clause","Dependent variable","Linguality of utterance","Mari-Carmen variable","Verb morphology","AoA minority language","AoA majority language","Mother's language","Father's language","Parental input","Primary school language","Secondary school language","Language of education","Identity","Contact1","Contact2","Contact3","Contact4","Contact5","Social network"
"Siarad","stammers8","682","1","1","2","ISL","oh yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","684","1","1","4","ISL","ydy hynny yn help ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","689","1","1","3","ISL","oh wela i ","cym","monoW","ww","monoW","www","see.V.1S.PRES.SPOKEN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","695","1","1","8","CAR","yeah mae isio roi o yn y wal ","cym","monoW","ww","monoW","www","be.V.3S.PRES=give.V.INFIN+SM","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","695","2","9","11","CAR","neu wneud twll ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","698","1","1","7","CAR","ond mae nhw yn wneud rhei llai ","cym","monoW","ww","monoW","www","be.V.3S.PRES=make.V.INFIN+SM","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","703","1","1","5","ISL","well wneith o ddim gollwng ","cym","monoW","ww","monoW","www","do.V.3S.FUT+SM=release.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","704","1","1","4","CAR","ac oeddech chi methu ","cym","monoW","ww","monoW","www","be.V.2P.IMPERF=fail.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","704","2","5","7","CAR","troi yr tap ","cym","monoW","ww","monoW","www","turn.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","706","1","1","5","CAR","yeah oedd o mor agos ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","707","1","1","3","ISL","oh wela i ","cym","monoW","ww","monoW","www","see.V.1S.PRES.SPOKEN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","708","1","1","6","CAR","well o o_gwmpas dw i meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","714","1","1","5","CAR","ac o'n ond oedden nhw ","cym","monoW","ww","monoW","www","be.V.3P.IMPERF.SPOKEN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","714","2","6","8","CAR","ac oedden nhw ","cym","monoW","ww","monoW","www","be.V.3P.IMPERF.SPOKEN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","714","3","9","11","CAR","oedden nhw cau ","cym","monoW","ww","monoW","www","be.V.3P.IMPERF.SPOKEN=close.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","714","4","12","13","CAR","wneud dim_byd ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","715","1","1","3","CAR","ond ddaru nhw ","cym","monoW","ww","monoW","www","did.V.123SP.PAST","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","715","2","4","7","CAR","wneud yn y diwedd ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","716","1","1","11","ISL","dw i yn mynd i yn y cae o_flaen Tyddyn_Ucha eleni ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=go.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","717","1","1","1","CAR","wyt ","cym","monoW","ww","monoW","www","be.V.2S.PRES","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","721","1","1","1","CAR","ydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","721","2","2","2","CAR","yr ","cym","monoW","ww","monoW","www","that.CONJ[or]the.DET.DEF[or]drive.V.3S.PRES+SM","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","721","3","3","8","CAR","ydy yr swêj wedi gorffen rŵan ","cym","monoW","ww","monoW","www","be.V.3S.PRES=complete.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","721","4","9","9","CAR","yndyn ","cym","monoW","ww","monoW","www","be.V.3P.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","722","1","1","4","ISL","ew na mi baran ","cym","monoW","ww","monoW","www","cause.V.3P.FUT.SPOKEN+SM[or]pair.V.3P.FUT.SPOKEN+SM","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","723","1","1","6","ISL","mae nhw wedi bwyta yr dail ","cym","monoW","ww","monoW","www","be.V.3S.PRES=eat.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","723","2","7","9","ISL","ond mae nhw ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","724","1","1","2","CAR","oh yndyn ","cym","monoW","ww","monoW","www","be.V.3P.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","726","1","1","5","ISL","mae yna swêj mawr yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","734","1","1","1","ISL","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers9","161","1","1","3","RNW","mae o wir ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","163","1","1","7","RNW","fydd hi yn amser i ni ddechrau ","cym","monoW","ww","monoW","www","be.V.3S.FUT+SM=begin.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","163","2","8","9","RNW","garddio yn_bydd ","cym","monoW","ww","monoW","www","garden.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","166","1","1","1","RNW","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","166","2","2","2","RNW","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","169","1","1","5","ENF","oh faswn i yn hoffi ","cym","monoW","ww","monoW","www","be.V.1S.PLUPERF.SPOKEN+SM=like.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","169","2","6","9","ENF","os fydd hi yn ","cym","monoW","ww","monoW","www","be.V.3S.FUT+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","170","1","1","7","ENF","er mae yn gaddo glaw dydd Sul ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","170","2","8","8","ENF","tydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","170","3","9","10","ENF","dw meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","171","1","1","1","RNW","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","171","2","2","2","RNW","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","172","1","1","6","ENF","um faswn i yn hoffi cael ","cym","monoW","ww","monoW","www","be.V.1S.PLUPERF.SPOKEN+SM=like.V.INFIN=have.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","172","2","7","15","ENF","mynd i_fyny am dro um i gyfeiriad um Llanelian ","cym","monoW","ww","monoW","www","go.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","174","1","1","6","ENF","achos baswn i yn hoffi gweld ","cym","monoW","ww","monoW","www","be.V.1S.PLUPERF.SPOKEN=like.V.INFIN=see.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","174","2","7","14","ENF","oes yna dipyn o flodau yr gwanwyn o_gwmpas ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF[or]age.N.F.SG","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","176","1","1","4","ENF","doedd yna ddim nag ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","176","2","5","7","ENF","oedd bythefnos yn_ôl ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","177","1","1","3","RNW","nag oedd nag ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","177","2","4","4","RNW","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","180","1","1","3","ENF","well i weld ","cym","monoW","ww","monoW","www","see.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","180","2","4","11","ENF","os ydy yr gwanwyn yn llawer cynharach nag ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","180","3","12","14","ENF","oedd o yn_de ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","183","1","1","6","RNW","wyt ti isio mynd i_fyny cyn_belled ","cym","monoW","ww","monoW","www","be.V.2S.PRES=go.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","183","2","7","8","RNW","â Cefn_Ffynnon ","cym","monoW","ww","monoW","www","as.CONJ[or]with.PREP[or]go.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","184","1","1","2","ENF","oes gobeithio ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF[or]age.N.F.SG=hope.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","184","2","3","6","ENF","neu fydd i gael ","cym","monoW","ww","monoW","www","be.V.3S.FUT+SM=have.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","184","3","7","11","ENF","gweld i_fyny yr top yn_de ","cym","monoW","ww","monoW","www","see.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","188","1","1","7","ENF","a wedyn mae modd gweld yr um ","cym","monoW","ww","monoW","www","be.V.3S.PRES=see.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","188","2","8","13","ENF","mae modd gweld y y blodau ","cym","monoW","ww","monoW","www","be.V.3S.PRES=see.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","189","1","1","9","ENF","mae nhw er wedi dod allan yn yr haul ","cym","monoW","ww","monoW","www","be.V.3S.PRES=come.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","189","2","10","12","ENF","mae sure de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","190","1","1","12","ENF","fydd llygad Ebrill ac amryw o rei eraill wedi dŵad de tibod ","cym","monoW","ww","monoW","www","be.V.3S.FUT+SM=com.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","198","1","1","9","RNW","well mae trip Merched_y_Wawr yn mynd yn mis Mehefin ","cym","monoW","ww","monoW","www","be.V.3S.PRES=go.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","198","2","10","11","RNW","a gobeithio ","cym","monoW","ww","monoW","www","hope.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","198","3","12","12","RNW","mynd ","cym","monoW","ww","monoW","www","go.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","198","4","13","16","RNW","i weld cartre Kate_Roberts ","cym","monoW","ww","monoW","www","see.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","211","1","1","5","RNW","dw i meddwl mis Ebrill ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","214","1","1","1","RNW","bydd ","cym","monoW","ww","monoW","www","be.V.3S.FUT","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","216","1","1","1","RNW","yndw ","cym","monoW","ww","monoW","www","be.V.1S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","216","2","2","6","RNW","dw yn hoffi yn arw ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=like.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","334","1","1","1","RNW","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","334","2","2","4","RNW","yndy debyg iawn ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","336","1","1","1","RNW","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","344","1","1","1","RNW","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","345","1","1","11","ENF","ai dau gan mlynedd a hanner oedd o o geni um ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=be.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","348","1","1","4","ENF","ia dw meddwl de ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","352","1","1","11","RNW","a lluniau da iawn o yr pontydd mae o wedi adeiladu ","cym","monoW","ww","monoW","www","be.V.3S.PRES=build.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","353","1","1","2","ENF","oedd er ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","353","2","3","4","ENF","oedd mmm ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","354","1","1","13","ENF","ac oedd o yn medru cadw diddordeb um cynulleidfa am awr a hanner ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=be.V.INFIN=keep.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","355","1","1","7","ENF","a mae hynny yn rywbeth eitha prin ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","355","2","8","13","ENF","dw feddwl eitha anodd i wneud ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=make.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","355","3","14","14","ENF","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","356","1","1","1","RNW","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","359","1","1","1","RNW","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","360","1","1","4","ENF","a hyd_yn_oed fyswn i ","cym","monoW","ww","monoW","www","finger.V.1S.IMPERF+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","360","2","5","11","ENF","wedi medru gwrando arno fo yn hirach ","cym","monoW","ww","monoW","www","be.V.INFIN=listen.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","361","1","1","6","RNW","ia oedd o yn dda iawn ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","361","2","7","7","RNW","doedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","361","3","8","8","RNW","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","363","1","1","1","ENF","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","363","2","2","3","ENF","oedd mi ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","363","3","4","7","ENF","oedd o yn dda ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","364","1","1","8","ENF","oedd o yn um bleser gwrando arno fo ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=listen.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","364","2","9","12","ENF","deud y gwir yn_doedd ","cym","monoW","ww","monoW","www","say.V.INFIN.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","365","1","1","1","RNW","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","366","1","1","4","ENF","oh dw isio mynd ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=go.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","366","2","5","11","ENF","i gerdded dipyn bach mwy rŵan hefyd ","cym","monoW","ww","monoW","www","walk.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","366","3","12","15","ENF","os fydd yna amser ","cym","monoW","ww","monoW","www","be.V.3S.FUT+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","367","1","1","3","ENF","baswn i hoffi ","cym","monoW","ww","monoW","www","be.V.1S.PLUPERF.SPOKEN=like.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","368","1","1","11","RNW","ia mae o yn dda iawn i eich iechyd chi cerdded ","cym","monoW","ww","monoW","www","be.V.3S.PRES=walk.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","368","2","12","12","RNW","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","374","1","1","14","RNW","ia mae yna le da iawn i gerdded yma ar_hyd lan y môr yn_does ","cym","monoW","ww","monoW","www","be.V.3S.PRES=walk.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","518","1","1","1","ENF","oes ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","stammers9","521","1","1","10","RNW","ella wna i pnawn yma gan bod hi yn braf ","cym","monoW","ww","monoW","www","do.V.13S.PRES+SM=be.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
